# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

WHM Name,WH Name,WH ID,Address,District,State,Capacity(in MT),Registration Date,Registration Valid Upto,Contact No.,Status,Remarks
Sarita Maloo,Jinkushal Warehouse,6690481,"Mandla Road,",Seoni,Madhya Pradesh,5941,28-Feb-2023,27-Feb-2028,7999482288,Active,
Sarita Patidar,Shiva Logistic,6792006,"Khasra No 299/1/1/2, Village Bhaisana",Rajgarh,Madhya Pradesh,5000,16-Oct-2023,15-Oct-2028,9111811106,Inactive,INSUFFICIENT INSURANCE
Sarita Singh,Maa Yashoda Agro,6897300,"Post Shahpura,",Jabalpur,Madhya Pradesh,2600,29-Mar-2024,28-Mar-2029,7000533382,Inactive,INSUFFICIENT INSURANCE
Sarita Singh,Maa Yashoda Warehouse,6888390,"Post Sahpura,",Jabalpur,Madhya Pradesh,2800,18-Mar-2024,17-Mar-2029,7000533382,Inactive,INSUFFICIENT INSURANCE
SARITA TOMAR,Balaji Warehouse,7049042,"Village Simra Khurd,",Tikamgarh,Madhya Pradesh,3316,24-Mar-2025,23-Mar-2030,8120217138,Inactive,INSUFFICIENT INSURANCE
SARLA DUBEY,Radheshyam Warehouse,7048689,"Gram Ganiyari, Murrai Indrana Road",Jabalpur,Madhya Pradesh,2218,24-Mar-2025,23-Sep-2029,9826144408,Inactive,INSUFFICIENT INSURANCE
Sarla Garg,K S Agro Warehouse,6559629,"Setwari, Chaina Gaon, Joura Road,, Amilheda",Morena,Madhya Pradesh,10000,24-Feb-2022,23-Feb-2027,9300635353,Inactive,INSUFFICIENT INSURANCE
SARLA JAIN,Arihant Warehouse,6969034,"Gram Baghraji, Sihora road, Tehsil Kundam",Jabalpur,Madhya Pradesh,3182,19-Aug-2024,18-Aug-2029,8120631111,Inactive,INSUFFICIENT INSURANCE
sarla maheshwari,Vanshika Warehouse Agri Services,7063357,"Kh no. 96/1/1/2(s), 96/1/2, kuthariya",Narmadapuram,Madhya Pradesh,2206,03-Apr-2025,02-Apr-2030,7987794437,Active,
Sarla Sahu,Shri Milan Warehouse,7044456,"Village - Rajarwada, Tehsil - Ghansore, District - Seoni,",Seoni,Madhya Pradesh,5812,21-Mar-2025,20-Sep-2026,9111233452,Inactive,INSUFFICIENT INSURANCE
Sarla Sharma,YUGRISHI WAREHOUSE,6921878,"KHSRA NO. 15/2/1/2, 16/3/1/2",Rajgarh,Madhya Pradesh,2002,25-Apr-2024,24-Apr-2029,7000534909,Inactive,INSUFFICIENT INSURANCE
Saroj Agrawal,Vinayak Warehouse,6777783,"Village: Ladkui,",Sehore,Madhya Pradesh,4112,31-Aug-2023,30-May-2028,9977231931,Inactive,INSUFFICIENT INSURANCE
Saroj Agrawal,Mata Basaiya Infra Agro,6885784,"Village Hingonakhurd,",Morena,Madhya Pradesh,13000,15-Mar-2024,14-Mar-2029,9893048330,Inactive,INSUFFICIENT INSURANCE
SAROJ AGRAWAL,SHRI DUTT WAREHOUSE,7056690,"839/1/2, P H N 53, JAMGOD,",Dewas,Madhya Pradesh,4999,27-Mar-2025,26-Sep-2029,8982357889,Inactive,INSUFFICIENT INSURANCE
Saroj Baghel,Baghel Warehouse,6937981,"Gram Gandhigram, NH 30, Tehsil Sihora",Jabalpur,Madhya Pradesh,7056,04-Jun-2024,03-Dec-2028,6262711224,Inactive,INSUFFICIENT INSURANCE
SAROJ GUPTA,DHARAM KISAN WAREHOUSE,6925200,"NEAR PEER BABA VILLAGE DEORI, KATNI",Katni,Madhya Pradesh,5859,03-May-2024,02-May-2029,9826663474,Inactive,INSUFFICIENT INSURANCE
SAROJ GUPTA,Ganga Warehouse,6732069,"Village : Badalkhedi,",Rajgarh,Madhya Pradesh,4530,07-Jun-2023,06-Jun-2028,9009550130,Inactive,INSUFFICIENT INSURANCE
Saroj Jain,Shri Aadinath Warehouse,6861579,"Gram Baretha,",Vidisha,Madhya Pradesh,5010,14-Feb-2024,13-Feb-2029,7000850340,Inactive,INSUFFICIENT INSURANCE
Saroj Jain,Saroj Warehouse,6728190,"Khasra No. 256/1, 256/2/2/2,",Bhopal,Madhya Pradesh,5000,02-Jun-2023,01-Jun-2028,7489021210,Inactive,INSUFFICIENT INSURANCE
SAROJ KOURAV,Shri Seth Warehouse,4576038,"GRAM KARAPGAON, HIGHWAY ROAD",Narsimhapur,Madhya Pradesh,1785,27-Jul-2026,27-Jul-2031,9993222462,Active,
Saroj Mishra,Shree Saraswati Agro Warehouse,6896583,"Kh No 1985/3, P H No 39/66,, Mouza Gourha Bhitoni",Jabalpur,Madhya Pradesh,6547,29-Mar-2024,28-Mar-2029,9575152423,Inactive,INSUFFICIENT INSURANCE
saroj Raghuwanshi,Maa  sharda ware houese villeage semrirrandheer pipariya d,6814867,"Maa  sharda ware houese villeage semrirrandheer pipariya d,",Narmadapuram,Madhya Pradesh,5081,13-Dec-2023,12-Dec-2028,9981833282,Inactive,INSUFFICIENT INSURANCE
SAROJ RAI,PRINCE WAREHOUSE,7055791,"KH NO 68/3/3/2/2 VILL- MOKALWADA, TEHSIL- BADI",Raisen,Madhya Pradesh,3455,27-Mar-2025,26-Mar-2030,9753565816,Inactive,INSUFFICIENT INSURANCE
Saroj Sahu,Kohinoor Warehousing Company,6708127,"Chandan Bawadi, Mandibamora Road Kurwai,",Vidisha,Madhya Pradesh,5000,12-Apr-2023,11-Apr-2028,9826787000,Inactive,INSUFFICIENT INSURANCE
Sarthi Warehouse,Sarthi Warehouse,6972277,"Khasra No. 575/1, PH No. 60, NB No. 470, Village Sinhwri",Katni,Madhya Pradesh,10000,28-Aug-2024,27-Feb-2029,9425153986,Inactive,INSUFFICIENT INSURANCE
Satendra Singh,Radhe Krishna Warehouse,6757355,"Hoshangabad Pipariya Road,",Narmadapuram,Madhya Pradesh,3010,17-Jul-2023,16-Jul-2028,7000295514,Inactive,INSUFFICIENT INSURANCE
Satguru Warehouse,Satguru Warehouse,7088917,"Kh No-28/1/2, Pipalkota",Dewas,Madhya Pradesh,5800,14-May-2025,13-Feb-2029,9993413005,Inactive,INSUFFICIENT INSURANCE
Satish Saini,Shri BalaJi Warehouse and Grading,6941850,"Khasra No. 430/1, PH No. 48, Village Kehlari",Khandwa (East Nimar),Madhya Pradesh,3000,12-Jun-2024,11-Jun-2029,9826763026,Inactive,INSUFFICIENT INSURANCE
SATISH TURIYA,KUNAL WAREHOUSE,6958235,"AT SONEGAON, MULTAI",Betul,Madhya Pradesh,3600,12-Jul-2024,11-Jan-2029,9406959847,Inactive,INSUFFICIENT INSURANCE
Satish Ved,Gajanand warehouse,6699128,"Garoth Bhanpura Road, Gram Dudhakhedi, Teshil Bhanpura",Mandsaur,Madhya Pradesh,4600,24-Mar-2023,23-Mar-2028,9993372051,Inactive,INSUFFICIENT INSURANCE
Satnam Khurana,Satnam Warehouse,6774723,"NH 07, Maihar Road, Kailwarkala",Katni,Madhya Pradesh,1036,23-Aug-2023,22-Aug-2028,7748991111,Inactive,INSUFFICIENT INSURANCE
Satnam Rajpal,Satnam Warehouse,6701916,"Ashta Shujalpur Road, Village Kishoni",Shajapur,Madhya Pradesh,8500,29-Mar-2023,28-Mar-2028,6260094053,Inactive,INSUFFICIENT INSURANCE
SATVIK WAREHOUSE,Satvik Warehouse,4577438,"KH. NO. 58/1, 58/4, Main Road, Gardha,",Narmadapuram,Madhya Pradesh,4200,05-Aug-2026,05-Aug-2031,9179373000,Active,
Satya Tiwari,VINDHYANCHAL WAREHOUSE,6909451,"GRAM GODAHA TAHSHIL SEMARIYA, BLOCK SIRMOR REWA (M.P.)",Rewa,Madhya Pradesh,5625,10-Apr-2024,09-Apr-2029,6261124290,Inactive,INSUFFICIENT INSURANCE
Satyabhawna Lodhi,Shikhar warehousing Company,6854731,"114/2 Main road Atarikhejda,",Vidisha,Madhya Pradesh,2500,08-Feb-2024,07-Nov-2028,9770412591,Inactive,INSUFFICIENT INSURANCE
Satyagrah Deriya,Satyagrah Deriya Agro Services,6976237,"Sirwad Road,",Narmadapuram,Madhya Pradesh,1801,06-Sep-2024,05-Mar-2029,9425687177,Inactive,INSUFFICIENT INSURANCE
Satyajeet Thakur,Kisan Warehouse II,6708663,"Khurai Road,",Sagar,Madhya Pradesh,2653,13-Apr-2023,12-Apr-2028,7987228059,Active,
satyam shukla,AK LOGISTICS,7025646,"Village Shiv Sagar, Tehsil Kothi",Satna,Madhya Pradesh,6300,27-Feb-2025,26-Feb-2030,7987502190,Inactive,INSUFFICIENT INSURANCE
Satyanand Pathak,Kedar Warehouse,6875884,"Gram Binduli, Majholi road, Tehsil Majholi",Jabalpur,Madhya Pradesh,3603,29-Feb-2024,28-Aug-2028,7999810074,Inactive,INSUFFICIENT INSURANCE
Satyanarayan Kakani,Kakani Warehouse,6803258,"Village : Jeevangarh,,",Ratlam,Madhya Pradesh,3604,14-Nov-2023,13-Nov-2028,9009264412,Inactive,INSUFFICIENT INSURANCE
SAUMITRA SHRIVASTAVA,Siya Sant Warehouse,7054984,"Vill-Gadoipur, Tehsil Begum Ganj Dist Raisen",Raisen,Madhya Pradesh,4961,27-Mar-2025,26-Mar-2030,8989568447,Inactive,INSUFFICIENT INSURANCE
SAVATRI BAI,RAMA PEER WAREHOUSE,6813786,"VILLAGE PANDAGAON, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,2350,12-Dec-2023,11-Dec-2028,8770941469,Inactive,INSUFFICIENT INSURANCE
Savita Agrawal,Shri Agrawal Logistics,6724777,"Malka khedi (Shivpur),",Narmadapuram,Madhya Pradesh,4461,29-May-2023,28-May-2028,9893227032,Inactive,INSUFFICIENT INSURANCE
Savita Garg,DS WAREHOUSE,6988117,"SURVEY NO 1575, 1576, 1577, LOHAGARH, BANMORE",Morena,Madhya Pradesh,4990,21-Oct-2024,20-Oct-2029,9340548454,Active,
Savita Jain,M/s Genda Bai Warehousing and Marketing,7101876,"Village betoli Tyonda Road Ganjbasoda,",Vidisha,Madhya Pradesh,2100,05-Jun-2025,04-Mar-2030,8109035150,Inactive,INSUFFICIENT INSURANCE
SAVITA JAISWAL,Riddhi siddhi warehouse,7100076,"Vill Chaupda Post Sarla Nagar, Maihar",Satna,Madhya Pradesh,3702,30-May-2025,29-May-2030,9753943441,Inactive,INSUFFICIENT INSURANCE
SAVITA JAT,SUNAHRI DEVI STORAGE,6972368,"GRAM BAMHORI POST PPATHARI, TEHSIL RAISEN",Raisen,Madhya Pradesh,5625,29-Aug-2024,28-Aug-2029,9893133924,Inactive,INSUFFICIENT INSURANCE
Savita Khandelwal,Shubh Warehouse,6768782,"Susner Kota Road,",Shajapur,Madhya Pradesh,5660,31-Jul-2023,30-Jul-2028,9424827791,Inactive,INSUFFICIENT INSURANCE
Savita Mehta,KUSHAL GURU WAREHOUSE,6699391,"Gram : Berasia, Tehsil : Narsinghgarh, Distt. : Rajgarh,,",Rajgarh,Madhya Pradesh,5004,27-Mar-2023,26-Mar-2028,9826408109,Inactive,INSUFFICIENT INSURANCE
savita patel,swstik patel warehouse,6930788,"rajghat pipariya road, rajghat pipariya",Damoh,Madhya Pradesh,5228,16-May-2024,15-May-2029,9575592604,Inactive,INSUFFICIENT INSURANCE
Savita Patel,M/S LOKESH WAREHOUSE,6827828,"NEAR INDRESH WAREHOUSE VILLAGE SANDIYA, PIPARIYA",Narmadapuram,Madhya Pradesh,5700,26-Dec-2023,25-Dec-2028,9981833282,Inactive,INSUFFICIENT INSURANCE
savita patidar,devshree warehouse,6881197,"village barkheda tehsil rehti dist. bhopal,",Sehore,Madhya Pradesh,5000,08-Mar-2024,07-Jun-2028,9575115233,Inactive,INSUFFICIENT INSURANCE
Savita Raghuwanshi,Shri Ram Warehouse,6716948,"Village : Bhamedi,,",Narmadapuram,Madhya Pradesh,4977,15-May-2023,14-May-2028,9826663842,Inactive,INSUFFICIENT INSURANCE
Savitri Agnihotri,Guru Baba Warehouse,7116452,"Vill Nipaniya, Post Devrikala",Satna,Madhya Pradesh,5625,22-Jul-2025,21-Jul-2030,9300691153,Inactive,INSUFFICIENT INSURANCE
Savitri Bai,MAA NARMADA WAREHOUSE,6915847,"kHASRA NO., 146/1/3/2/2,146/1/3/2/1",Raisen,Madhya Pradesh,4972,19-Apr-2024,18-Apr-2029,9753828060,Inactive,INSUFFICIENT INSURANCE
SAVITRI DANGI,SATYAM WAREHOUSE,6938708,"VILLAGE BARODI, TEHSIL BERASIA",Bhopal,Madhya Pradesh,5560,07-Jun-2024,06-Jun-2029,9425684043,Inactive,INSUFFICIENT INSURANCE
Savitri Patel,Shiv Shakti Logistics,6929970,"Village Abagaon Khurd,",Harda,Madhya Pradesh,3543,16-May-2024,15-May-2029,9575136777,Inactive,INSUFFICIENT INSURANCE
SAVITRI SHUKLA,Sharan warehouse,7189178,"kamal Kuti Kotha Sidhi, vill-hadbado gandhigram",Sidhi,Madhya Pradesh,18720,13-Jan-2026,12-Jan-2031,9893360080,Inactive,INSUFFICIENT INSURANCE
savitri singh,JAY WAREHOUSE,6967327,"VILLAGE- MAJHGAVAN KIRAT TEHSIL JABERA,",Damoh,Madhya Pradesh,3899,14-Aug-2024,13-May-2029,9131135891,Inactive,INSUFFICIENT INSURANCE
Savitri Yadav,Sanjay Warehouse,6731251,"Gram : Para ( Ugad ), Khasra No : 29/4, Patwari Halka No. 66, Tehsil and Distt. : Tikamgarh ( M P )",Tikamgarh,Madhya Pradesh,2018,06-Jun-2023,05-Jun-2028,9424673399,Inactive,INSUFFICIENT INSURANCE
Sawariya Warehouse & Logistics,Sawariya Warehouse & Logistics,6960306,"Seo Road, Village Nateran,",Vidisha,Madhya Pradesh,5602,21-Jul-2024,20-Jul-2029,9131465138,Inactive,INSUFFICIENT INSURANCE
Sawitri Patel,Maa Narmada Warehouse,6727655,"Village : Chapara Garhan,,",Narmadapuram,Madhya Pradesh,5253,01-Jun-2023,31-May-2028,9009627172,Active,
SEEDS and GRAINS INDIA PVT. LTD.,"SEEDS & GRAINS INDIA PVT. LTD., SANAWAD",3451040,"VILL. KAROLI, SANAWAD ROAD,, TEHSIL  PUNASA",Khandwa (East Nimar),Madhya Pradesh,15000,29-Oct-2024,28-Oct-2029,8800926396,Active,
SEEDS and GRAINS INDIA PVT. LTD.,"SEEDS & GRAINS INDIA PVT. LTD., SHAJAPUR",3451039,"VILL. SANKOTA, Nainawad P.O.",Shajapur,Madhya Pradesh,12000,01-Oct-2024,30-Mar-2029,8800926396,Active,
SEEMA AGRAWAL,SEEMA WAREHOUSE,7141567,"VILLAGE AMGAON,",Seoni,Madhya Pradesh,5000,29-Aug-2025,28-Aug-2030,9111133332,Inactive,INSUFFICIENT INSURANCE
Seema Bai,Yaadi Shakti Warehouse,4557538,"Village Abhapuri, Ph No-26, kh No-54/2, Tehsil-Jhirniya",Khargone (West Nimar),Madhya Pradesh,2403,16-Feb-2026,16-Feb-2031,9009673813,Active,
seema bhartiya,Maa Ganga Warehousing,6812887,"Village : Bairwakhedi,, Tehsil : Tonk Khurd,",Dewas,Madhya Pradesh,3336,10-Dec-2023,09-Mar-2028,9425962802,Inactive,INSUFFICIENT INSURANCE
SEEMA BUNKAR,Girja Warehouse,6980288,"Village Mal pipariya, Post Mujawarmal,",Chhindwara,Madhya Pradesh,1456,26-Sep-2024,25-Dec-2028,9424410148,Inactive,INSUFFICIENT INSURANCE
Seema Chouhan,Maa Narmada Logistics,6736748,"Bhiladiya Road shivpur,Tah-Seoni-malwa,Dist-Hoshangabad,M.P,",Narmadapuram,Madhya Pradesh,3923,14-Jun-2023,13-Jun-2028,7000360384,Active,
SEEMA DUBEY,Annapurna Agro & Industries,7189988,"kh no-682/1/2, ph  no-26,",Mandla,Madhya Pradesh,5000,15-Jan-2026,14-Jan-2031,9425164109,Active,
Seema Gaur,Jai Shree Krishna Warehouse,6752497,"Khasra No. 195/5/1, 195/6/1, 206/6/1, Village Maanpura",Sehore,Madhya Pradesh,4500,07-Jul-2023,06-Jul-2028,9893817019,Inactive,INSUFFICIENT INSURANCE
SEEMA GOUR,MAHADEV WAREHOUSE,6927180,"BHAGVAH ROAD, RUNAHA TEH BERASIA",Bhopal,Madhya Pradesh,4955,08-May-2024,07-Feb-2029,9617176690,Inactive,INSUFFICIENT INSURANCE
Seema Gour,Gurukrupa Warehouse,7018807,"S.No. 109, P.H.No. 16,",Sehore,Madhya Pradesh,3000,08-Feb-2025,07-Aug-2029,7507867888,Inactive,INSUFFICIENT INSURANCE
Seema jain,Seema Warehouse,6866073,"Khasra No. Part of 303, P C No. 29,",Balaghat,Madhya Pradesh,3900,20-Feb-2024,19-Feb-2029,9301210629,Inactive,INSUFFICIENT INSURANCE
Seema Joshi,Seema Joshi Warehouse,6591036,"Jhagar,",Harda,Madhya Pradesh,5253,06-Jun-2022,05-Dec-2026,7440505911,Inactive,INSUFFICIENT INSURANCE
SEEMA KATAKWAR,MAA VAISHNAVIKRIPA WAREHOUSE,6932040,"SILARI PIPARIYA,",Narmadapuram,Madhya Pradesh,5616,20-May-2024,19-May-2029,9425475366,Inactive,INSUFFICIENT INSURANCE
Seema Mandhanya,SHRI HARI KRIPA WAREHOUSING,6894422,"VILLAGE AJNERI,",Narmadapuram,Madhya Pradesh,3212,27-Mar-2024,26-Mar-2029,9340695571,Inactive,INSUFFICIENT INSURANCE
SEEMA MITTAL,SECURE STORAGE & LOGISTICS,6873368,"Survey No. 312/1/4 & 312/1/5, PH No. 80, BAMORA",Vidisha,Madhya Pradesh,5000,29-Feb-2024,28-Feb-2029,9630148550,Inactive,INSUFFICIENT INSURANCE
Seema Parashar,M/s Maa Geeta Warehouse,6867873,"S. No. 11/3/2/2, 11/3/1/2, Village - Bhadakui,",Sehore,Madhya Pradesh,3923,21-Feb-2024,20-Feb-2029,9200340034,Inactive,INSUFFICIENT INSURANCE
SEEMA RAI,Shri Pramod Rai Warehousing,6926828,"Unit 1, Khasra No. 49/1/1/2,",Raisen,Madhya Pradesh,5000,07-May-2024,06-Feb-2029,8109347898,Inactive,INSUFFICIENT INSURANCE
Seema Rathi,Shri Rathi Agro Warehousing,6758072,"NH 45 Main Road Gram Chikali,",Raisen,Madhya Pradesh,3267,17-Jul-2023,16-Jul-2028,8085635702,Active,
SEEMA SHARMA,Mahadev Agri Marketing,7038151,"Gram Benikheda,",Jabalpur,Madhya Pradesh,3937,12-Mar-2025,11-Mar-2030,7999577434,Inactive,INSUFFICIENT INSURANCE
SEEMA SHRIVASTAVA,M/s ASHIRWAD WAREHOUSE,7113939,"KH NO 52/2/2 VILL- SUNEHRA, TEHSIL- UDAIPURA",Raisen,Madhya Pradesh,5100,17-Jul-2025,16-Jul-2030,9893507456,Inactive,INSUFFICIENT INSURANCE
SEEMA SINGH,MAA GOURI AGRO INDUSTRIES WAREHOUSE,6964894,"Govindgarh Road Bela Tiraha, Huzur Tehsil, Rewa district",Rewa,Madhya Pradesh,8000,01-Aug-2024,31-Jul-2029,9425180797,Inactive,INSUFFICIENT INSURANCE
Seema Soni,Seema Soni Warehouse,6777338,"Pachore Machalpur Road, Khujner,",Rajgarh,Madhya Pradesh,2700,30-Aug-2023,29-Aug-2028,9993150901,Inactive,INSUFFICIENT INSURANCE
SEEMA VISHWAKARMA,CHETNA WAREHOUSE,6879480,"VILLAGE SEMALPANI KADEEM, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,3356,08-Mar-2024,07-Mar-2029,9926673595,Inactive,INSUFFICIENT INSURANCE
SEEMA VISHWAKARMA,SHRI MOOLCHAND WAREHOUSE,6893705,"VILLAGE SEMALPANI KADEEM, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,2812,27-Mar-2024,26-Mar-2029,9425403167,Inactive,INSUFFICIENT INSURANCE
Seema Yadav,Shree Ji Warehouse,6758619,"NH 12, Ward No. 3, In front of Search Smart  Logistics Ltd., Obedullaganj, Village Khillikheda",Raisen,Madhya Pradesh,2434,18-Jul-2023,17-Jul-2028,9993020804,Inactive,INSUFFICIENT INSURANCE
SEEMA YADAV,SHRI HARIHARANAND WAREHOUSE,6953640,"VILLAGE ATRALIYA, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,3312,02-Jul-2024,01-Jul-2029,7354444525,Inactive,INSUFFICIENT INSURANCE
Seeta Bai,M/s Seeta Devi Warehouse & M/s Seeta Devi Warehouse Unit II,6867964,"745/2/1/1/2 & 744/1/2,",Bhopal,Madhya Pradesh,6728,21-Feb-2024,20-Feb-2029,6264340161,Inactive,INSUFFICIENT INSURANCE
Seeta Ice And Cold Storage Pvt. Ltd.,Sita Ice and Cold Storage Private Limited,6551162,"AB Road,",Morena,Madhya Pradesh,9880,30-Jun-2026,30-Jun-2031,9425328915,Active,
seetaram rai,YASH LOGISTICS,6895502,"NH 12, VILLAGE : DEHGAON, TEHSIL : SULTANPUR, DIST : RAISEN, MP,",Raisen,Madhya Pradesh,4921,28-Mar-2024,27-Mar-2029,8109207488,Inactive,INSUFFICIENT INSURANCE
seetaram rai,LN AGRO LOGITICS,6889380,"KN 537/1/2, VILLAGE : BAGPIPARIYA, TEHSIL : BARE;I, DIST : RAISEN, MP,",Raisen,Madhya Pradesh,5040,19-Mar-2024,18-Mar-2029,8109207488,Inactive,INSUFFICIENT INSURANCE
Seven Warehousing and Infrastructure Private Limited,Seven warehousing & Infrastructure Private Limited,6884258,"Survey No. 144 Village Badgone, Jhalara, Phata,, Ujjain Kota Road",Shajapur,Madhya Pradesh,9962,14-Mar-2024,13-Mar-2029,7049639006,Inactive,INSUFFICIENT INSURANCE
Seven Warehousing and Infrastructure Private Limited,Seven Warehousing and Infrastructure Private Limited,6718928,"Survey No 358 & 357 Rakba Gram Karsod Kalan,",Ujjain,Madhya Pradesh,9519,24-May-2023,23-May-2028,7049639006,Inactive,INSUFFICIENT INSURANCE
SEWA SEHKARI SAMITI MARYADIT BANKI CHANDORI KHURD,SEWA SEHKARI SAMITI MARYADIT BANKI14,6863013,"AT BANKI, POST BANKI",Seoni,Madhya Pradesh,3000,15-Feb-2024,14-Aug-2028,9425175773,Inactive,INSUFFICIENT INSURANCE
SEWA SEHKARI SAMITI MARYADIT BANKI CHANDORI KHURD,SEWA SEHKARI SAMITI MARYADIT BANKI CHANDORI,6858062,"CHANDORI KHURD, POST CHANORI KHURD",Seoni,Madhya Pradesh,9000,14-Feb-2024,13-Feb-2029,9425175773,Inactive,INSUFFICIENT INSURANCE
SEWA SEHKARI SAMITI MARYADIT BANKI CHANDORI KHURD,SEWA SEHKARI SAMITI BANKI BAKHARI,6861033,"BAKHARI,",Seoni,Madhya Pradesh,1000,14-Feb-2024,13-Aug-2028,9425175773,Inactive,INSUFFICIENT INSURANCE
SEWA SEHKARI SAMITI MARYADIT BANKI CHANDORI KHURD,SEWA SEHKARI SAMITI MARYADIT BANKI GUDHI,6860852,"GUDHI, POST BAKHARI",Seoni,Madhya Pradesh,2000,14-Feb-2024,13-Aug-2028,9425175773,Inactive,INSUFFICIENT INSURANCE
SHABNAM JEHAN,kisan Warehouse,7144082,"kishanpur, sagar bhopal highway",Raisen,Madhya Pradesh,5630,03-Sep-2025,02-Sep-2030,9424022104,Inactive,INSUFFICIENT INSURANCE
Shahnaz Rahman,SR Enterprises,6569792,"Village: Ratanpur, Tehsil : Raisen,",Raisen,Madhya Pradesh,4629,20-Apr-2022,19-Apr-2027,9981533505,Inactive,INSUFFICIENT INSURANCE
Shahzad Raghuwanshi,Shri Jai Durgey Warehouse & Infrastucture,6695522,"Village : Damadiya Chowki Harbansh Banapura,,, Tehsil : Seoni Malwa",Narmadapuram,Madhya Pradesh,7148,15-Mar-2023,14-Mar-2028,9425437776,Inactive,INSUFFICIENT INSURANCE
Shaila Kothane,Vijay Warehouse,6874622,"46/1 Gram Balkhad Khurd Tehsil Kasrawad Khargone,",Khargone (West Nimar),Madhya Pradesh,5023,29-Feb-2024,28-Feb-2029,9424031354,Inactive,INSUFFICIENT INSURANCE
Shailendra Agrawal,Mangal Cold Storage,6545131,"Village Bhadora, A B Road",Guna,Madhya Pradesh,7700,28-Aug-2026,28-Aug-2031,9425748854,Active,
SHAILENDRA ARYA,KOHINOOR WAREHOUSE,6942213,"AT GORAKHAR, POST KOLGAON",Betul,Madhya Pradesh,4991,12-Jun-2024,11-Jun-2029,9425304279,Inactive,INSUFFICIENT INSURANCE
SHAILENDRA PAL,Annapurna Warehouse,6802441,"NH - 46, Kesla,",Narmadapuram,Madhya Pradesh,3976,09-Nov-2023,08-Nov-2028,9039702276,Inactive,INSUFFICIENT INSURANCE
Shailendra Tomar,KAKANMATH RASHMI WAREHOUSE,6995948,"Vill Sihoniya Teh Ambah,",Morena,Madhya Pradesh,3118,21-Nov-2024,20-Nov-2029,8305121000,Inactive,INSUFFICIENT INSURANCE
SHAILESH PATEL,Shiv Shakti Warehouse,6915573,"Gram Kudwa, Teshil Sihora",Jabalpur,Madhya Pradesh,3918,18-Apr-2024,17-Apr-2028,7999144739,Inactive,INSUFFICIENT INSURANCE
Shailesh Yadav,Vrindavan Warehouse,6869945,"Pipariya Road,",Narmadapuram,Madhya Pradesh,7000,22-Feb-2024,21-Aug-2028,9406940588,Inactive,INSUFFICIENT INSURANCE
SHAILJA RAJPUT,M/s SHRI GURU WAREHOUSING,6988927,"KH NO 302/1/1/2 VILL- MADHIYA GUSAII, TEHSIL-BEGAMGANJ",Raisen,Madhya Pradesh,5086,23-Oct-2024,22-Apr-2029,9993899894,Inactive,INSUFFICIENT INSURANCE
SHAKTI RAGHUWANSHI,Shree Madhav Warehouse,6719827,"Village : Paraswada,,",Narmadapuram,Madhya Pradesh,3304,24-May-2023,23-May-2028,9165981515,Inactive,INSUFFICIENT INSURANCE
Shakti Singh,Shakti Warehouse,6718654,"Gram Sayar Post Karela, Tehisl and Jila Vidisha",Vidisha,Madhya Pradesh,800,24-May-2023,23-May-2028,8649964127,Inactive,INSUFFICIENT INSURANCE
SHAKUN JAIN,LUCKY WAREHOUSE,4557938,"GRAM ATARIYA, ATARIYA",Narsimhapur,Madhya Pradesh,1031,19-Feb-2026,19-Feb-2031,9303676999,Inactive,INSUFFICIENT INSURANCE
SHAKUN PATEL,New Yashoda Warehouse,6869499,"Survey No- 46/3 Vill- Fatehpur, Teh- Begamganj, Distt- Raisen,",Raisen,Madhya Pradesh,3000,22-Feb-2024,21-Feb-2029,7400650010,Inactive,INSUFFICIENT INSURANCE
SHAKUNTALA SHARMA,Shri Dwarkadhish Warehouse,6905673,"Village : Pipalyankar,,",Dewas,Madhya Pradesh,4234,05-Apr-2024,04-Apr-2029,9993851516,Inactive,INSUFFICIENT INSURANCE
Shakuntala Sharma,Shri Kedareshwar Warehouse,6931323,"Village : Pipalyankar,,",Dewas,Madhya Pradesh,2528,16-May-2024,15-May-2029,9977223345,Inactive,INSUFFICIENT INSURANCE
Shakuntala Warehouse,Shakuntala Warehouse,7020068,"Khasra No. 167/2/1,, Abedullaganj",Raisen,Madhya Pradesh,8827,12-Feb-2025,11-Feb-2030,9893056360,Inactive,INSUFFICIENT INSURANCE
Shakuntla Gupta,Maa Sharda Warehouse,7085491,"Unit 1 & 2, Vill-ramgarha,",Sehore,Madhya Pradesh,8976,07-May-2025,06-May-2030,9893469610,Inactive,INSUFFICIENT INSURANCE
SHALINI JAIN,AADISH WAREHOUSE,6762033,"VILLAGE GORAKHPUR KALAN, SEONI",Seoni,Madhya Pradesh,5089,25-Jul-2023,24-Jul-2028,9425426828,Inactive,INSUFFICIENT INSURANCE
Shalini Pandey,Maa Bhagwati Warehouse,6736565,"Village Amiliya,",Rewa,Madhya Pradesh,6000,14-Jun-2023,13-Dec-2027,9907619650,Inactive,INSUFFICIENT INSURANCE
